gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
GEB.3.7,Kontrolle der Zutrittskontrolle,normal-SdT,vollständig,0.6834,INF.6.A2; INF.1.A7; INF.7.A4,INF.6.A2 Zutrittsregelung und -kontrolle; INF.1.A7 Zutrittsregelung und -kontrolle; INF.7.A4 Zutrittsregelungen und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.4.1,Einrichtung,erhöht,vollständig,0.652,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.4.2,Gesonderte Autorisierung,erhöht,vollständig,0.6554,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.5.1,Clean Desk,normal-SdT,vollständig,0.7179,INF.7.A6; INF.7.A5,INF.7.A6 Aufgeräumter Arbeitsplatz; INF.7.A5 Ergonomischer Arbeitsplatz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.6.2,Geschützte Aufstellung,normal-SdT,vollständig,0.653,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.6.4,Normgerechte Rechenzentren,erhöht,vollständig,0.6597,INF.2.A12,INF.2.A12 Entwurf und Umsetzung eines Perimeterschutzes für das Rechenzentrum,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.7.1,Schlüsselbeauftragte,normal-SdT,vollständig,0.7143,INF.1.A12,INF.1.A12 Schlüsselverwaltung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.8.1,Gesonderte Aufbewahrung,normal-SdT,vollständig,0.658,INF.7.A7; INF.6.A5; INF.8.A1,INF.7.A7 Geeignete Aufbewahrung dienstlicher Unterlagen und Datenträger; INF.6.A5 Verwendung von Schutzschränken; INF.8.A1 Sichern von dienstlichen Unterlagen am häuslichen Arbeitsplatz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.8.3,Schutz der Datenträger vor Brandschäden,erhöht,vollständig,0.6799,INF.6.A5,INF.6.A5 Verwendung von Schutzschränken,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.8.4,Überwachung schonender Klimatisierung,erhöht,vollständig,0.6885,INF.2.A5; INF.2.A16,INF.2.A5 Einhaltung der Lufttemperatur und -feuchtigkeit; INF.2.A16 Klimatisierung im Rechenzentrum,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.9.1.4,Langanhaltende Sekundärversorgung,erhöht,vollständig,0.6726,INF.2.A3,INF.2.A3 Einsatz einer unterbrechungsfreien Stromversorgung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.9.4,Überspannungsschutz,erhöht,vollständig,0.6586,INF.2.A15,INF.2.A15 überspannungsschutzeinrichtung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.9.5,Strukturierte Datenverkabelung,normal-SdT,vollständig,0.6587,INF.4.A3; INF.2.A23; INF.4.A2,INF.4.A3 Fachgerechte Installation; INF.2.A23 Sicher strukturierte Verkabelung im Rechenzentrum; INF.4.A2 Planung der Kabelführung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.1,Klimatisierung,normal-SdT,vollständig,0.6985,INF.2.A16,INF.2.A16 Klimatisierung im Rechenzentrum,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.1.1,Luftstrom-Analyse,erhöht,vollständig,0.6529,INF.2.A16,INF.2.A16 Klimatisierung im Rechenzentrum,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.1.2,Klimamessung,normal-SdT,vollständig,0.714,INF.2.A5; INF.2.A16; INF.2.A11,INF.2.A5 Einhaltung der Lufttemperatur und -feuchtigkeit; INF.2.A16 Klimatisierung im Rechenzentrum; INF.2.A11 Automatisierte überwachung der Infrastruktur,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.2.2,Brandabschnitte,normal-SdT,vollständig,0.7105,INF.2.A2,INF.2.A2 Bildung von Brandabschnitten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.2.6,Brandmeldeanlagen,normal-SdT,vollständig,0.6572,INF.1.A4; INF.2.A8,INF.1.A4 Branderkennung in Gebäuden; INF.2.A8 Einsatz einer Brandmeldeanlage,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.10.4,Blitzschutzeinrichtungen,normal-SdT,vollständig,0.7255,INF.1.A14,INF.1.A14 Blitzschutzeinrichtungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.1.1.1,Dokumentation,normal-SdT,vollständig,0.6716,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6561,IND.1.A17; APP.4.3.A20,IND.1.A17 Regelmäßige Sicherheitsüberprüfung; APP.4.3.A20 Regelmäßige Audits,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.1.3,Management von Werkzeugen,normal-SdT,vollständig,0.6597,OPS.2.4.A10,OPS.2.4.A10 Verwaltung der Fernwartungswerkzeuge,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.1.4,Einschränkung des Zugriffs auf Dokumentation,normal-SdT,vollständig,0.654,IND.2.1.A1,IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.2.1,Grundkonfiguration für Systeme,normal-SdT,vollständig,0.6677,SYS.1.1.A16; SYS.1.8.A2; NET.3.1.A1,SYS.1.1.A16 Sichere Installation und Grundkonfiguration von Servern; SYS.1.8.A2 Sichere Grundkonfiguration von Speicherlösungen; NET.3.1.A1 Sichere Grundkonfiguration eines Routers oder Switches,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.2.3,Änderung von Default-Zugangsdaten,normal-SdT,vollständig,0.6812,NET.3.1.A1; IND.2.1.A1,NET.3.1.A1 Sichere Grundkonfiguration eines Routers oder Switches; IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.2.4,Deaktivierung nicht benötigter Systemfunktionen,normal-SdT,vollständig,0.672,IND.2.1.A4; APP.3.1.A12; SYS.3.2.1.A16,"IND.2.1.A4 Deaktivierung nicht genutzter Dienste, Funktionen und Schnittstellen; APP.3.1.A12 Sichere Konfiguration von Webanwendungen; SYS.3.2.1.A16 Deaktivierung nicht benutzter Kommunikationsschnittstellen",N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.2.8,Abgesicherter und authentisierter Bootprozess,erhöht,vollständig,0.6789,SYS.1.3.A15; SYS.1.3.A9; SYS.2.1.A8,SYS.1.3.A15 Zusätzliche Absicherung des Bootvorgangs; SYS.1.3.A9 Absicherung des Bootvorgangs; SYS.2.1.A8 Absicherung des Boot-Vorgangs,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.3.2,Speicherverschlüsselung,normal-SdT,vollständig,0.6624,SYS.1.8.A23; SYS.1.2.2.A10,SYS.1.8.A23 Einsatz von Verschlüsselung für Speicherlösungen; SYS.1.2.2.A10 Festplattenverschlüsselung bei Windows Server 2012,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.3.3,SIM-PIN,normal-SdT,vollständig,0.6983,SYS.3.2.1.A17,SYS.3.2.1.A17 Verwendung der SIM-Karten-PIN,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.4.1,Anbindung an Verzeichnisdienst,normal-SdT,vollständig,0.6626,APP.2.1.A6; APP.2.1.A3; APP.2.1.A11; SYS.1.2.2.A6,APP.2.1.A6 Sicherer Betrieb von Verzeichnisdiensten; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste; APP.2.1.A11 Einrichtung des Zugriffs auf Verzeichnisdienste; SYS.1.2.2.A6 Sichere Authentisierung und Autorisierung in Windows Server 2012,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.4.3,Authentifizierung von Fernwartungsfunktionen,normal-SdT,vollständig,0.6946,OPS.2.4.A17; OPS.2.4.A15,OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; OPS.2.4.A15 Absicherung der Fernwartung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.4.4,Einschränkung von Fernwartungsfunktionen,normal-SdT,vollständig,0.6715,IND.1.A8; OPS.2.4.A17; OPS.1.1.2.A13; IND.2.1.A1; OPS.2.4.A4,IND.1.A8 Sichere Administration; OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; OPS.1.1.2.A13 Absicherung von Fernwartung; IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen; OPS.2.4.A4 Regelungen zu Kommunikationsverbindungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.4.5,Zeitquellen,normal-SdT,vollständig,0.6685,NET.3.2.A22; OPS.1.1.5.A4; IND.2.2.A3; SYS.1.5.A7,NET.3.2.A22 Sichere Zeitsynchronisation; OPS.1.1.5.A4 Zeitsynchronisation der IT-Systeme; IND.2.2.A3 Zeitsynchronisation; SYS.1.5.A7 Zeitsynchronisation in virtuellen IT-Systemen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.5.1,Authentifizierung am System,normal-SdT,vollständig,0.6706,APP.3.1.A1; OPS.2.4.A17; OPS.1.1.2.A6; SYS.2.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen; OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; OPS.1.1.2.A6 Schutz administrativer Kennungen; SYS.2.1.A1 Benutzerauthentisierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.1,Minimal erforderliche Berechtigungen für Anwendungen,normal-SdT,vollständig,0.6984,APP.3.3.A5; APP.1.4.A5; SYS.1.1.A3; NET.3.1.A3; APP.3.1.A2,APP.3.3.A5 Restriktive Rechtevergabe; APP.1.4.A5 Minimierung und Kontrolle von App-Berechtigungen; SYS.1.1.A3 Restriktive Rechtevergabe; NET.3.1.A3 Restriktive Rechtevergabe; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.1.2,Isolierung von Anwendungen,erhöht,vollständig,0.6535,SYS.2.1.A34,SYS.2.1.A34 Einsatz von Anwendungsisolation,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.4.1,Rollenbasierte Privilegierung,erhöht,vollständig,0.6504,APP.2.2.A2,APP.2.2.A2 Planung der Active Directory-Administration,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.7,Privilegierte Funktionen der Anwendung,normal-SdT,vollständig,0.6522,APP.3.1.A12,APP.3.1.A12 Sichere Konfiguration von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.8,Berechtigungen des Webserver-Prozesses,normal-SdT,vollständig,0.6603,APP.3.2.A2,APP.3.2.A2 Schutz der Webserver-Dateien,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.9,Zugriff auf Code,normal-SdT,vollständig,0.6852,APP.3.2.A2; APP.3.1.A12; APP.3.2.A1,APP.3.2.A2 Schutz der Webserver-Dateien; APP.3.1.A12 Sichere Konfiguration von Webanwendungen; APP.3.2.A1 Sichere Konfiguration eines Webservers,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.11,Einschränkung von Uploads,normal-SdT,vollständig,0.6923,APP.3.2.A3; APP.3.1.A4,APP.3.2.A3 Absicherung von Datei-Uploads und -Downloads; APP.3.1.A4 Kontrolliertes Einbinden von Daten und Inhalten bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.14,Browser Sandboxing,normal-SdT,vollständig,0.7253,APP.1.2.A1,APP.1.2.A1 Verwendung von Sandboxing,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.6.16,Datenaustausch in der Virtualisierung,erhöht,vollständig,0.67,SYS.1.5.A2,SYS.1.5.A2 Sicherer Einsatz virtueller IT-Systeme,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.7.5,Alarmierung,normal-SdT,vollständig,0.6502,OPS.1.1.4.A9,OPS.1.1.4.A9 Meldung von Infektionen mit Schadprogrammen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.7.6,Automatische Updates,normal-SdT,vollständig,0.7032,OPS.1.1.3.A3; OPS.1.1.4.A6,OPS.1.1.3.A3 Konfiguration von Autoupdate-Mechanismen; OPS.1.1.4.A6 Aktualisierung der eingesetzten Viren-Schutzprogramme und Signaturen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.7.8,Dual-Engine-Strategie,erhöht,vollständig,0.6753,OPS.1.1.4.A11,OPS.1.1.4.A11 Einsatz mehrerer Scan-Engines,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.7.15,Lokale Firewall,normal-SdT,vollständig,0.6519,OPS.2.4.A4,OPS.2.4.A4 Regelungen zu Kommunikationsverbindungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.8.1,Automatische Überprüfung,normal-SdT,vollständig,0.6998,OPS.1.1.3.A3; APP.3.2.A6; APP.4.3.A7,OPS.1.1.3.A3 Konfiguration von Autoupdate-Mechanismen; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.8.1.1,Automatische Sicherheitsupdates,normal-SdT,vollständig,0.6874,OPS.1.1.3.A3; APP.4.3.A7; SYS.2.1.A3; SYS.1.5.A1,OPS.1.1.3.A3 Konfiguration von Autoupdate-Mechanismen; APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; SYS.2.1.A3 Aktivieren von Autoupdate-Mechanismen; SYS.1.5.A1 Einspielen von Aktualisierungen und Sicherheitsupdates,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.8.2,Automatische Updates der Anwendung,normal-SdT,vollständig,0.6868,APP.4.3.A7; OPS.1.1.3.A3; SYS.2.1.A3,APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; OPS.1.1.3.A3 Konfiguration von Autoupdate-Mechanismen; SYS.2.1.A3 Aktivieren von Autoupdate-Mechanismen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.10.3,Änderung von Default-Zugangsdaten,normal-SdT,vollständig,0.6559,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.10.4,Deaktivierung nicht benötigter Anwendungsfunktionen,normal-SdT,vollständig,0.6937,APP.3.1.A12; IND.2.1.A4,"APP.3.1.A12 Sichere Konfiguration von Webanwendungen; IND.2.1.A4 Deaktivierung nicht genutzter Dienste, Funktionen und Schnittstellen",N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.11.1,Authentifizierung vor dem Zugriff,normal-SdT,vollständig,0.6757,APP.3.1.A1; APP.3.2.A5,APP.3.1.A1 Authentisierung bei Webanwendungen; APP.3.2.A5 Authentisierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.11.1.2,Authentifizierung von Netzverbindungen - clientseitig,normal-SdT,vollständig,0.6706,APP.3.2.A5; APP.3.1.A1,APP.3.2.A5 Authentisierung; APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.11.3,Alternative Authentifizierung,erhöht,vollständig,0.6915,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.11.8,Einschränkung von Schnittstellen,normal-SdT,vollständig,0.675,APP.3.1.A12,APP.3.1.A12 Sichere Konfiguration von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.11.8.1,Einschränkung von Zonentransfers,normal-SdT,vollständig,0.6583,APP.2.2.A10,APP.2.2.A10 Sicherer Einsatz von DNS für Active Directory,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.1,Eingabevalidierung,normal-SdT,vollständig,0.6724,APP.3.1.A16,APP.3.1.A16 Umfassende Eingabevalidierung und Ausgabekodierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.1.1,Zertifikatsprüfung,normal-SdT,vollständig,0.7295,APP.1.2.A3,APP.1.2.A3 Verwendung von Zertifikaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.1.7,Filtern schädlicher Webinhalte,normal-SdT,vollständig,0.6528,APP.3.1.A16,APP.3.1.A16 Umfassende Eingabevalidierung und Ausgabekodierung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.4,Speicherung von Zugangsdaten,normal-SdT,vollständig,0.7334,APP.1.2.A6,APP.1.2.A6 Kennwortmanagement im Web-Browser,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.7,Erweiterte Attribute,normal-SdT,vollständig,0.6862,APP.3.4.A5,APP.3.4.A5 Sichere Konfiguration der Zugriffssteuerung bei einem Samba-Server,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.12.12,Verbindungsprotokoll,normal-SdT,vollständig,0.6986,NET.4.1.A5; NET.4.2.A6,NET.4.1.A5 Protokollierung bei TK-Anlagen; NET.4.2.A6 Protokollierung bei VoIP,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.13.1.1,SPAM-Filter,normal-SdT,vollständig,0.6695,APP.5.1.A18,APP.5.1.A18 Spam- und Virenschutz durch Einsatz eines E-Mail-Scanners auf dem Mailserver,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.13.1.2,Interpretation aktiver Inhalte,normal-SdT,vollständig,0.7331,APP.1.1.A2,APP.1.1.A2 Einschränken von Aktiven Inhalten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.14.1,Verschlüsselung beim Transport,normal-SdT,vollständig,0.6689,APP.3.1.A14; OPS.2.2.A17; APP.1.2.A2; APP.4.3.A16,APP.3.1.A14 Schutz vertraulicher Daten; OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung; APP.1.2.A2 Verschlüsselung der Kommunikation; APP.4.3.A16 Verschlüsselung der Datenbankanbindung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.14.1.1,Obligatorische Verschlüsselung,normal-SdT,vollständig,0.674,APP.1.2.A2,APP.1.2.A2 Verschlüsselung der Kommunikation,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.14.1.2,Ende-zu-Ende-Verschlüsselung,erhöht,vollständig,0.663,APP.5.1.A21; APP.1.2.A2,APP.5.1.A21 Ende-zu-Ende Verschlüsselung; APP.1.2.A2 Verschlüsselung der Kommunikation,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.15.3,Denial of Service,erhöht,vollständig,0.6618,APP.3.2.A18,APP.3.2.A18 Schutz vor Denial-of-Service-Angriffen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
KONF.15.4,Überbuchung von virtualisierten Ressourcen,erhöht,vollständig,0.6779,SYS.1.5.A21,SYS.1.5.A21 Sichere Konfiguration virtueller IT-Systeme bei erhöhtem Schutzbedarf,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.1.1.1,Dokumentation,normal-SdT,vollständig,0.6688,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6568,DER.2.1.A18,DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.1,Dokumentation der Quellen,normal-SdT,vollständig,0.6506,OPS.2.1.A11,OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.2,Sicherung des Systems,normal-SdT,vollständig,0.6612,DER.2.1.A6,DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.5,Archivierung langfristig benötigter Daten,normal-SdT,vollständig,0.6541,OPS.1.1.5.A8,OPS.1.1.5.A8 Archivierung von Protokollierungsdaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.5.2,Zum Archiv gehörende Dokumentation,normal-SdT,vollständig,0.6719,OPS.1.2.2.A9; OPS.1.1.5.A8; OPS.1.2.2.A2,OPS.1.2.2.A9 Auswahl geeigneter Datenformate für die Archivierung von Dokumenten; OPS.1.1.5.A8 Archivierung von Protokollierungsdaten; OPS.1.2.2.A2 Entwicklung eines Archivierungskonzepts,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.6,Geschützte Aufbewahrung,normal-SdT,vollständig,0.6612,DER.2.2.A12; CON.1.A2,DER.2.2.A12 Sichere Verwahrung von Originaldatenträgern und Beweismitteln; CON.1.A2 Datensicherung bei Einsatz kryptografischer Verfahren,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.8,Verschlüsselte Datensicherung,normal-SdT,vollständig,0.68,CON.1.A2,CON.1.A2 Datensicherung bei Einsatz kryptografischer Verfahren,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.11,Datenträgerarchiv,normal-SdT,vollständig,0.6685,OPS.1.2.2.A3,OPS.1.2.2.A3 Geeignete Aufstellung von Archivsystemen und Lagerung von Archivmedien,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.13,Datensouveränität,normal-SdT,vollständig,0.6699,OPS.2.2.A11; OPS.2.1.A14; OPS.2.1.A11; OPS.2.1.A10; OPS.2.1.A13,OPS.2.2.A11 Erstellung eines Notfallkonzeptes für einen Cloud-Dienst; OPS.2.1.A14 Notfallvorsorge beim Outsourcing; OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb; OPS.2.1.A10 Vereinbarung über Datenaustausch zwischen den Outsourcing-Partnern; OPS.2.1.A13 Sichere Migration bei Outsourcing-Vorhaben,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.15,Vorgehen zur Wiederherstellung,normal-SdT,vollständig,0.6566,OPS.1.1.2.A11; DER.2.1.A6,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.16,Test der Datensicherung,normal-SdT,vollständig,0.6977,CON.3.A8,CON.3.A8 Funktionstests und überprüfung der Wiederherstellbarkeit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.16.1,Test der Wiederherstellung,normal-SdT,vollständig,0.6762,CON.3.A8; DER.2.1.A6,CON.3.A8 Funktionstests und überprüfung der Wiederherstellbarkeit; DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
NOT.4.17,Anwendungstest,erhöht,vollständig,0.6647,DER.2.1.A6; CON.3.A8,DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; CON.3.A8 Funktionstests und überprüfung der Wiederherstellbarkeit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
PERF.1.1.4,Auswertung von Sicherheitsvorfällen,normal-SdT,vollständig,0.7148,DER.2.1.A17; DER.2.1.A10,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.3.1.1,Erstellen eines Auditsplans,normal-SdT,vollständig,0.7012,DER.3.1.A10; DER.3.1.A7,DER.3.1.A10 Erstellung eines Audit- oder Revisionsplans; DER.3.1.A7 Erstellung eines Auditprogramms,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.3.1.2,Planen von internen Audits,normal-SdT,vollständig,0.6737,DER.3.1.A19,DER.3.1.A19 überprüfung des Risikobehandlungsplans,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.3.1.3,Auswahl des Auditteams,normal-SdT,vollständig,0.69,DER.3.1.A9; DER.3.1.A15,DER.3.1.A9 Auswahl eines geeigneten Audit- oder Revionsteams; DER.3.1.A15 Auswahl von geeigneten Prüfmethoden,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.4.1,Dokumentation von Auditergebnissen,normal-SdT,vollständig,0.6752,DER.3.1.A22; DER.3.1.A3,DER.3.1.A22 Erstellung eines Auditberichts; DER.3.1.A3 Durchführung eines Audits,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.4.1.1,Einheitliches Bewertungsschema,normal-SdT,vollständig,0.7498,DER.3.1.A6,DER.3.1.A6 Definition der Prüfungsgrundlage und eines einheitlichen Bewertungsschemas,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.1,Eignungsprüfung,normal-SdT,vollständig,0.6839,ISMS.1.A12; ISMS.1.A15; ISMS.1.A1; DER.3.1.A5; ISMS.1.A2,ISMS.1.A12 Management-Berichte zur Informationssicherheit; ISMS.1.A15 Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit; ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene; DER.3.1.A5 Integration in den Informationssicherheitsprozess; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.1.3,Erfolge und Probleme,normal-SdT,vollständig,0.6744,ISMS.1.A12; DER.3.1.A5; ISMS.1.A13,ISMS.1.A12 Management-Berichte zur Informationssicherheit; DER.3.1.A5 Integration in den Informationssicherheitsprozess; ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.1.4,Interne Überprüfungen und Audits,normal-SdT,vollständig,0.7283,DER.3.1.A5,DER.3.1.A5 Integration in den Informationssicherheitsprozess,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
PERF.5.1.5,Eignungsprüfung bisheriger Sicherheitsmaßnahmen,normal-SdT,vollständig,0.6504,DER.3.1.A21,DER.3.1.A21 Auswertung der Prüfungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
